Original SOC,Original Title,Carotene ID,Carotene Title,Confidence,SOC Match,gLabel Match,Final Match
31,"Clinical Support Associate",31.51,"Clinical Support Associate",1.0,1,1,1
31,"Physical Therapy Aide",31.52,"Physical Therapy Aide",1.0,1,1,1
31,"Care Team Assistant (CTA)",31.53,"Care Team Assistant (CTA)",1.0,1,1,1
31,"Operating Room Assistant",37.31107,"Room Manager",0.9061672,0,0,0
31,"Ophthalmic Assistant",31.59,"Ophthalmic Assistant",1.0,1,1,1
31,"Patient Services Assistant",31.61,"Patient Services Assistant",1.0,1,1,1
31,"Sterilization Supervisor",31.65,"Sterilization Supervisor",1.0,1,1,1
31,"Environmental Services Assistant",37.42,"Environmental Services Director",0.47646677,0,0,0
31,"Registered Dental Assistant",31.9,"Dental Assistant",0.8,1,0,0
31,"Surgical Attendant",31.75,"Surgical Attendant",1.0,1,1,1
31,"Unit Assistant",31.76,"Unit Assistant",1.0,1,1,1
31,"Gastrointestinal Technician",31.77,"Gastrointestinal Technician",0.8506377,1,1,1
31,"Sterile Supply Technician",31.79,"Sterile Supply Technician",0.89266974,1,1,1
31,"Rehabilitation Assistant",21.11,"Activities Assistant",0.89265573,0,0,0
31,"Restorative Aide",31.81,"Restorative Aide",0.6582184,1,1,1
31,"Licensed Physical Therapist Assistant (LPTA)",31.2,"Physical Therapist Assistant (PTA)",0.51154447,1,0,0
31,"Certified Home Health Aide",31.5,"Home Health Aide (HHA)",1.0,1,0,0
31,"Emergency Department Nursing Assistant",31.90,"Emergency Department Nursing Assistant",0.61787397,1,1,1
31,"Surgical Aide",31.91,"Surgical Aide",0.49405694,1,1,1
31,"Licensed Nursing Assistant (LNA)",31.11532,"Licensed Nursing Assistant (LNA)",0.658945,1,1,1
31,"Unit Technician",31.10511,"Unit Technician",1.0,1,1,1
31,"Transcriptionist",31.10771,"Transcriptionist",1.0,1,1,1
31,"Sterilization Technician",31.10467,"Sterilization Technician",0.769905,1,1,1
31,"Psychiatric Assistant",31.11479,"Psychiatric Assistant",0.77823144,1,1,1
31,"Phlebotomy Technician",31.30849,"Phlebotomy Technician",1.0,1,1,1
31,"Patient Navigator",31.30633,"Patient Navigator",1.0,1,1,1
31,"Pathology Assistant",29.102,"Histology Technician",0.36472598,0,0,0
31,"Nutrition Assistant",29.31375,"Nutrition Services Worker",1.0,0,0,0
31,"Nurse Attendant",,"unknown",-1,0,0,0
31,"Clinical Informaticist",31.10748,"Clinical Informaticist",1.0,1,1,1
31,"Nurse Assistant",31.10010,"Nurse Assistant",1.0,1,1,1
31,"Clinical Assistant",31.10078,"Clinical Assistant",1.0,1,1,1
31,"Patient Scheduler",43.10984,"Patient Scheduler",0.7332169,0,1,0
31,"Unit Clerk",43.30382,"Unit Clerk",1.0,0,1,0
31,"Student Nurse",31.10720,"Student Nurse",1.0,1,1,1
31,"Hospital Service Technician",31.31234,"Hospital Service Technician",1.0,1,1,1
31,"Unit Coordinator",43.10187,"Unit Coordinator",1.0,0,1,0
31,"Transportation Aide",31.10587,"Transportation Aide",1.0,1,1,1
31,"Surgery Scheduler",43.30993,"Surgery Scheduler",1.0,0,1,0
31,"Care Provider",39.30479,"Care Provider",1.0,0,1,0
33,"Security Officer",33.0,"Security Officer",1.0,1,1,1
33,"Loss Prevention Manager",33.1,"Loss Prevention Manager",1.0,1,1,1
33,"Upscale Security Officer",33.2,"Upscale Security Officer",1.0,1,1,1
33,"Custom Protection Officer",33.4,"Custom Protection Officer",1.0,1,1,1
33,"Intelligence Analyst",33.5,"Intelligence Analyst",1.0,1,1,1
33,"Security Flex Officer",33.6,"Security Flex Officer",1.0,1,1,1
33,"Loss Prevention Detective",33.7,"Loss Prevention Detective",1.0,1,1,1
33,"Retail Door Guard",33.8,"Retail Door Guard",1.0,1,1,1
33,"Loss Prevention Lead",33.9,"Loss Prevention Lead",1.0,1,1,1
33,"Armed Security Officer",33.10,"Armed Security Officer",1.0,1,1,1
33,"Office of Personnel Management (OPM) Credentialed Investigator",33.11,"Office of Personnel Management (OPM) Credentialed Investigator",1.0,1,1,1
33,"Police Officer",33.12,"Police Officer",1.0,1,1,1
33,"Correctional Officer",33.13,"Correctional Officer",1.0,1,1,1
33,"Transportation Security Officer (TSO)",33.14,"Transportation Security Officer (TSO)",1.0,1,1,1
33,"Security Supervisor",33.16,"Security Supervisor",1.0,1,1,1
33,"Loss Prevention Agent",33.17,"Loss Prevention Agent",1.0,1,1,1
33,"Bank Protection Officer",33.18,"Bank Protection Officer",1.0,1,1,1
33,"Loss Prevention Associate",33.19,"Loss Prevention Associate",1.0,1,1,1
33,"Security Manager",33.20,"Security Manager",1.0,1,1,1
33,"Police Records Manager",33.21,"Police Records Manager",1.0,1,1,1
33,"Improvised Explosive Device (IED) Insurgent Analyst",33.24,"Improvised Explosive Device (IED) Insurgent Analyst",1.0,1,1,1
33,"All-Source Intelligence Analyst",33.25,"All-Source Intelligence Analyst",0.5,1,1,1
33,"Loss Prevention Officer",33.26,"Loss Prevention Officer",1.0,1,1,1
33,"Counterterrorism Analyst",33.27,"Counterterrorism Analyst",1.0,1,1,1
33,"Fraud Prevention Representative",33.28,"Fraud Prevention Representative",1.0,1,1,1
33,"Loss Prevention Specialist",33.29,"Loss Prevention Specialist",1.0,1,1,1
33,"Patrol Officer",33.30,"Patrol Officer",1.0,1,1,1
33,"Property Resource Officer",33.31,"Property Resource Officer",1.0,1,1,1
33,"Counterintelligence Analyst",33.32,"Counterintelligence Analyst",1.0,1,1,1
33,"Signals Intelligence (SIGINT) Analyst",33.33,"Signals Intelligence (SIGINT) Analyst",0.5404285,1,1,1
33,"Fraud Investigator",33.34,"Fraud Investigator",1.0,1,1,1
33,"Hospital Security Officer",33.35,"Hospital Security Officer",1.0,1,1,1
33,"Law Enforcement Officer",33.37,"Law Enforcement Officer",1.0,1,1,1
33,"Loss Prevention Investigator",33.38,"Loss Prevention Investigator",1.0,1,1,1
33,"Lifeguard",33.39,"Lifeguard",1.0,1,1,1
33,"Fire Fighter",33.40,"Fire Fighter",0.71494824,1,1,1
33,"Loss Prevention Supervisor",33.41,"Loss Prevention Supervisor",1.0,1,1,1
33,"Public Safety Officer",33.43,"Public Safety Officer",1.0,1,1,1
33,"Safety and Security Officer",33.46,"Safety and Security Officer",1.0,1,1,1
33,"Security Director",33.49,"Security Director",0.7175968,1,1,1
33,"Security Specialist",15.157,"Information Security Specialist",1.0,0,0,0
33,"Facility Security Officer",33.52,"Facility Security Officer",1.0,1,1,1
33,"Security Guard",33.53,"Security Guard",1.0,1,1,1
33,"Event Security Officer",33.54,"Event Security Officer",1.0,1,1,1
33,"Detention Officer",33.55,"Detention Officer",1.0,1,1,1
33,"Surveillance Investigator",33.56,"Surveillance Investigator",1.0,1,1,1
33,"Weapons Technical Intelligence (WTI) Analyst",33.57,"Weapons Technical Intelligence (WTI) Analyst",0.7343394,1,1,1
33,"Security Coordinator",33.58,"Security Coordinator",1.0,1,1,1
33,"Asset Protection Manager",33.59,"Asset Protection Manager",1.0,1,1,1
33,"Critical Facility Officer",33.60,"Critical Facility Officer",1.0,1,1,1
33,"Security Dispatcher",43.110,"Dispatcher",1.0,0,0,0
33,"Assistant Shift Supervisor",35.31373,"Assistant Supervisor",1.0,0,0,0
33,"Security Assistant",33.63,"Security Assistant",1.0,1,1,1
33,"Background Investigator",33.65,"Background Investigator",1.0,1,1,1
33,"Latent Print Examiner",33.66,"Latent Print Examiner",1.0,1,1,1
33,"Fire Inspector",33.69,"Fire Inspector",1.0,1,1,1
33,"Security Investigator",33.70,"Security Investigator",1.0,1,1,1
33,"Reserve Guard",33.72,"Reserve Guard",1.0,1,1,1
33,"Nuclear Security Officer",33.73,"Nuclear Security Officer",1.0,1,1,1
33,"Healthcare Security Officer",33.74,"Healthcare Security Officer",0.8416902,1,1,1
33,"Fire Sprinkler Inspector",33.75,"Fire Sprinkler Inspector",0.58734256,1,1,1
33,"Lead Security Officer",33.76,"Lead Security Officer",1.0,1,1,1
33,"Loss Prevention Analyst",33.77,"Loss Prevention Analyst",1.0,1,1,1
33,"Armed Flex Officer",33.79,"Armed Flex Officer",0.7859434,1,1,1
33,"Residential Security Officer",33.81,"Residential Security Officer",1.0,1,1,1
33,"Fraud Detection Associate",33.82,"Fraud Detection Associate",1.0,1,1,1
33,"Police Chief",33.83,"Police Chief",1.0,1,1,1
33,"Fraud Specialist",33.84,"Fraud Specialist",1.0,1,1,1
33,"Security Receptionist",33.85,"Security Receptionist",1.0,1,1,1
33,"Fire Chief",33.86,"Fire Chief",1.0,1,1,1
33,"Campus Security Officer",33.87,"Campus Security Officer",0.7357493,1,1,1
33,"Driver/Guard",33.88,"Driver/Guard",0.8386647,1,1,1
33,"Warehouse Security Officer",33.90,"Warehouse Security Officer",1.0,1,1,1
33,"Lieutenant",33.92,"Lieutenant",1.0,1,1,1
33,"Sergeant",33.94,"Sergeant",1.0,1,1,1
33,"Security Analyst",15.22,"Information Security Analyst",1.0,0,0,0
33,"Mall Security Officer",33.97,"Mall Security Officer",0.6075788,1,1,1
33,"Lobby Security Officer",33.98,"Lobby Security Officer",0.65379924,1,1,1
33,"Screener",,"unknown",-1,0,0,0
33,"Investigative Analyst",19.4,"Research Analyst",0.7759815,0,0,0
33,"Store Detective",33.30666,"Store Detective",1.0,1,1,1
33,"Sheriff",,"unknown",-1,0,0,0
33,"Security Representative",33.10791,"Security Representative",1.0,1,1,1
33,"Protection Manager",13.79,"Risk Manager",0.47939572,0,0,0
33,"Unit Manager",33.30126,"Unit Manager",1.0,1,1,1
33,"Safety Inspector",53.30985,"Safety Inspector",1.0,0,1,0
33,"Records Analyst",33.30852,"Records Analyst",1.0,1,1,1
33,"Intelligence Officer",33.11363,"Intelligence Officer",0.89270145,1,1,1
33,"Field Investigator",13.30754,"Field Investigator",1.0,0,1,0
33,"Counterintelligence Officer",,"unknown",-1,0,0,0
33,"Control Officer",55.30679,"Control Officer",1.0,0,1,0
33,"Armed Officer",33.10630,"Armed Officer",0.61993057,1,1,1
35,"Restaurant Manager",35.0,"Restaurant Manager",1.0,1,1,1
35,"Restaurant Crew Team Member",35.1,"Restaurant Crew Team Member",1.0,1,1,1
35,"Food Service Worker",35.2,"Food Service Worker",1.0,1,1,1
35,"Dish Washer",35.31172,"Washer",0.57575905,1,0,0
35,"Food Service Manager",35.4,"Food Service Manager",1.0,1,1,1
35,"Shift Manager",41.67,"Sales Manager",1.0,0,0,0
35,"Kitchen Manager",35.6,"Kitchen Manager",1.0,1,1,1
35,"Restaurant Shift Supervisor",35.30220,"Restaurant Supervisor",1.0,1,0,0
35,"Sous Chef",35.8,"Sous Chef",1.0,1,1,1
35,"Executive Chef",35.9,"Executive Chef",1.0,1,1,1
35,"Catering Coordinator",35.10,"Catering Coordinator",1.0,1,1,1
35,"Host/Hostess",35.11,"Host/Hostess",1.0,1,1,1
35,"Server",35.12,"Server",0.46297964,1,1,1
35,"Food Service Foreman",35.13,"Food Service Foreman",1.0,1,1,1
35,"Food Service Assistant",35.14,"Food Service Assistant",1.0,1,1,1
35,"Busser",35.16,"Busser",0.39856166,1,1,1
35,"Chef Manager",35.17,"Chef Manager",1.0,1,1,1
35,"Assistant General Manager",35.19,"Assistant General Manager",1.0,1,1,1
35,"Food Service Supervisor",35.20,"Food Service Supervisor",1.0,1,1,1
35,"Banquet Server",35.21,"Banquet Server",1.0,1,1,1
35,"Bartender",35.22,"Bartender",1.0,1,1,1
35,"Catering Manager",35.23,"Catering Manager",1.0,1,1,1
35,"Fresh Foods Clerk",35.25,"Fresh Foods Clerk",1.0,1,1,1
35,"Dining Room Manager",35.26,"Dining Room Manager",1.0,1,1,1
35,"Food Server",35.27,"Food Server",1.0,1,1,1
35,"Food Operations Manager",35.28,"Food Operations Manager",1.0,1,1,1
35,"Food and Beverage Manager",35.29,"Food and Beverage Manager",1.0,1,1,1
35,"Baker",35.30,"Baker",1.0,1,1,1
35,"Food Production Manager",51.11,"Production Manager",1.0,0,0,0
35,"Cook",35.33,"Cook",1.0,1,1,1
35,"Meat Clerk",35.34,"Meat Clerk",1.0,1,1,1
35,"Dining Room Server",35.35,"Dining Room Server",1.0,1,1,1
35,"Kitchen Steward",35.36,"Kitchen Steward",1.0,1,1,1
35,"Food Service Technician",35.37,"Food Service Technician",1.0,1,1,1
35,"Fresh Foods Cake Decorator",35.38,"Fresh Foods Cake Decorator",1.0,1,1,1
35,"Deli-Bakery Clerk",35.40,"Deli-Bakery Clerk",1.0,1,1,1
35,"Food Runner",35.42,"Food Runner",1.0,1,1,1
35,"Kitchen Worker",35.43,"Kitchen Worker",0.7547141,1,1,1
35,"Deli Manager",35.44,"Deli Manager",1.0,1,1,1
35,"Fresh Foods Manager",35.46,"Fresh Foods Manager",1.0,1,1,1
35,"Seafood Clerk",35.47,"Seafood Clerk",1.0,1,1,1
35,"Bar Manager",35.48,"Bar Manager",1.0,1,1,1
35,"Pastry Chef",35.49,"Pastry Chef",1.0,1,1,1
35,"Kitchen Supervisor",35.51,"Kitchen Supervisor",1.0,1,1,1
35,"Barista",35.53,"Barista",1.0,1,1,1
35,"Meatcutter",,"unknown",-1,0,0,0
35,"Kitchen Utitlity Worker",,"unknown",-1,0,0,0
35,"Banquet Manager",35.56,"Banquet Manager",1.0,1,1,1
35,"Cocktail Server",35.58,"Cocktail Server",1.0,1,1,1
35,"Food Assembler",35.60,"Food Assembler",1.0,1,1,1
35,"Speciality Coffee Assistant Manager",35.64,"Speciality Coffee Assistant Manager",1.0,1,1,1
35,"Food and Beverage Server",35.65,"Food and Beverage Server",0.9126296,1,1,1
35,"Deli Chef",35.67,"Deli Chef",1.0,1,1,1
35,"Food Service Leader",35.68,"Food Service Leader",1.0,1,1,1
35,"Food and Beverage Supervisor",35.69,"Food and Beverage Supervisor",1.0,1,1,1
35,"Room Supervisor",51.3,"Production Supervisor",0.26021597,0,0,0
35,"Catering Supervisor",35.74,"Catering Supervisor",1.0,1,1,1
35,"Front of House Manager",35.75,"Front of House Manager",1.0,1,1,1
35,"Cafeteria Worker",35.76,"Cafeteria Worker",0.8301681,1,1,1
35,"Fresh Foods Chef",35.77,"Fresh Foods Chef",1.0,1,1,1
35,"Sushi Chef",35.78,"Sushi Chef",1.0,1,1,1
35,"Banquet Captain",35.79,"Banquet Captain",1.0,1,1,1
35,"Food and Beverage Attendant",35.81,"Food and Beverage Attendant",1.0,1,1,1
35,"Banquet Chef",35.82,"Banquet Chef",0.8948954,1,1,1
35,"Nutrition Services Supervisor",35.83,"Nutrition Services Supervisor",1.0,1,1,1
35,"Food Service Cashier",35.84,"Food Service Cashier",0.78709936,1,1,1
35,"Prepared Foods Team Leader",35.85,"Prepared Foods Team Leader",1.0,1,1,1
35,"Dining Services Manager",35.87,"Dining Services Manager",0.5,1,1,1
35,"Restaurant Hostess",35.89,"Restaurant Hostess",0.71756357,1,1,1
35,"Assistant Chef",35.90,"Assistant Chef",0.851145,1,1,1
35,"Crew Lead",35.93,"Crew Lead",1.0,1,1,1
35,"Assistant Shift Manager",35.64,"Speciality Coffee Assistant Manager",1.0,1,0,0
35,"Multi-Unit Restaurant Manager",35.95,"Multi-Unit Restaurant Manager",0.86613625,1,1,1
35,"Cafe Manager",35.96,"Cafe Manager",1.0,1,1,1
35,"Lead Cook",35.33,"Cook",1.0,1,0,0
35,"Server Assistant",35.30636,"Server Assistant",1.0,1,1,1
35,"Restaurant Supervisor",35.30220,"Restaurant Supervisor",1.0,1,1,1
35,"Dietary Cook",35.31405,"Dietary Cook",0.7446992,1,1,1
35,"Chef",35.10088,"Chef",1.0,1,1,1
35,"Breakfast Attendant",35.10823,"Breakfast Attendant",1.0,1,1,1
35,"Bar Server",35.10896,"Bar Server",1.0,1,1,1
35,"Bakery Clerk",35.30316,"Bakery Clerk",1.0,1,1,1
35,"Bar Attendant",35.10715,"Bar Attendant",1.0,1,1,1
35,"Greeter",43.30462,"Greeter",1.0,0,1,0
35,"General Supervisor",51.31270,"General Supervisor",1.0,0,1,0
35,"Food Clerk",43.30331,"Produce Clerk",0.53759193,0,0,0
35,"Counter Person",35.10795,"Counter Person",1.0,1,1,1
35,"Bakery Manager",35.31500,"Bakery Manager",1.0,1,1,1
35,"Prep Cook",35.30253,"Prep Cook",1.0,1,1,1
35,"Bistro Server",35.30921,"Bistro Server",1.0,1,1,1
35,"Deli Clerk",41.30249,"Deli Clerk",1.0,0,1,0
35,"Assistant Supervisor",51.31373,"Assistant Supervisor",1.0,0,1,0
35,"Pastry Cook",35.31137,"Pastry Cook",1.0,1,1,1
35,"Washer",35.31172,"Washer",0.84067756,1,1,1
35,"Line Cook",35.30125,"Line Cook",1.0,1,1,1
35,"Kitchen Cook",35.31239,"Kitchen Cook",1.0,1,1,1
35,"Banquet Cook",35.30975,"Banquet Cook",1.0,1,1,1
37,"Housekeeper",37.0,"Housekeeper",1.0,1,1,1
37,"Janitor",37.1,"Janitor",1.0,1,1,1
37,"Environment Services Technician",49.3,"Maintenance Technician",0.44118932,0,0,0
37,"Carpet Cleaning Technician",37.3,"Carpet Cleaning Technician",1.0,1,1,1
37,"Environmental Services Manager",37.4,"Environmental Services Manager",1.0,1,1,1
37,"Grounds Keeper",37.5,"Grounds Keeper",1.0,1,1,1
37,"Pest Control Technician",37.6,"Pest Control Technician",1.0,1,1,1
37,"Sanitation Worker",37.7,"Sanitation Worker",1.0,1,1,1
37,"Tree Climber",37.8,"Tree Climber",1.0,1,1,1
37,"Housekeeping Supervisor",37.9,"Housekeeping Supervisor",1.0,1,1,1
37,"Room Attendant",37.10,"Room Attendant",1.0,1,1,1
37,"Floor Technician",37.11,"Floor Technician",1.0,1,1,1
37,"Housekeeping Manager",37.12,"Housekeeping Manager",1.0,1,1,1
37,"Landscape Laborer",37.13,"Landscape Laborer",1.0,1,1,1
37,"Pest Route Technician",37.14,"Pest Route Technician",1.0,1,1,1
37,"Janitorial Supervisor",37.15,"Janitorial Supervisor",1.0,1,1,1
37,"Maintenance Technician",49.3,"Maintenance Technician",1.0,0,1,0
37,"Houseperson",37.17,"Houseperson",0.90291256,1,1,1
37,"Lawn Technician",37.18,"Lawn Technician",1.0,1,1,1
37,"Director of Housekeeping",37.19,"Director of Housekeeping",1.0,1,1,1
37,"Hospital Housekeeper",37.22,"Hospital Housekeeper",1.0,1,1,1
37,"Pool Monitor",37.23,"Pool Monitor",1.0,1,1,1
37,"Environmental Services Supervisor",37.25,"Environmental Services Supervisor",1.0,1,1,1
37,"Common Area Attendant",37.26,"Common Area Attendant",1.0,1,1,1
37,"Landscape Supervisor",37.27,"Landscape Supervisor",1.0,1,1,1
37,"Yard Worker",37.29,"Yard Worker",1.0,1,1,1
37,"Irrigation Technician",37.30,"Irrigation Technician",1.0,1,1,1
37,"Porter",37.31,"Porter",1.0,1,1,1
37,"Cage Washer Technician",37.32,"Cage Washer Technician",1.0,1,1,1
37,"Pest Control Specialist",37.33,"Pest Control Specialist",1.0,1,1,1
37,"Landscape Foreman",37.37,"Landscape Foreman",0.8935774,1,1,1
37,"Termite Inspector",37.38,"Termite Inspector",1.0,1,1,1
37,"Banquet Houseperson",37.41,"Banquet Houseperson",1.0,1,1,1
37,"Environmental Services Director",11.174,"Maintenance Director",1.0,0,0,0
37,"Grounds Manager",37.43,"Grounds Manager",1.0,1,1,1
37,"Termite Technician",37.45,"Termite Technician",1.0,1,1,1
37,"Grounds Technician",37.46,"Grounds Technician",0.77590257,1,1,1
37,"Kitchen Worker",35.43,"Kitchen Worker",0.7547141,0,1,0
37,"Linen Technician",37.50,"Linen Technician",1.0,1,1,1
37,"Landscape Operations Manager",37.54,"Landscape Operations Manager",1.0,1,1,1
37,"Housekeeping Coordinator",37.59,"Housekeeping Coordinator",0.8541669,1,1,1
37,"Maintenance Supervisor",49.2,"Maintenance Manager",1.0,0,0,0
37,"Tree Trimmer",37.69,"Tree Trimmer",0.70072263,1,1,1
37,"Irrigation Specialist",37.70,"Irrigation Specialist",0.65444434,1,1,1
37,"Housekeeping Room Inspector",37.31092,"Housekeeping Inspector",0.51626426,1,0,0
37,"Turndown Attendant",37.80,"Turndown Attendant",0.9642013,1,1,1
37,"Pest Route Specialist",37.94,"Pest Route Specialist",0.6511459,1,1,1
37,"Butler",37.95,"Butler",1.0,1,1,1
37,"Exterminator",37.99,"Exterminator",1.0,1,1,1
37,"Arborist",37.100,"Arborist",1.0,1,1,1
37,"Property Caretaker",37.106,"Property Caretaker",1.0,1,1,1
37,"Floor Worker",37.116,"Floor Worker",0.6085959,1,1,1
37,"Room Manager",37.31107,"Room Manager",1.0,1,1,1
37,"Housekeeping Leader",37.10959,"Housekeeping Leader",1.0,1,1,1
37,"Housekeeping Inspector",37.31092,"Housekeeping Inspector",1.0,1,1,1
37,"General Cleaner",37.30759,"General Cleaner",0.5,1,1,1
37,"Environmental Services Worker",37.10379,"Environmental Services Worker",1.0,1,1,1
37,"Cleaning Technician",37.30795,"Cleaning Technician",1.0,1,1,1
37,"Custodian",37.30157,"Custodian",1.0,1,1,1
37,"Independent Contractor",53.30837,"Independent Contractor",1.0,0,1,0
37,"Washer",35.31172,"Washer",0.84067756,0,1,0
37,"General Supervisor",51.31270,"General Supervisor",1.0,0,1,0
39,"Caregiver",39.0,"Caregiver",1.0,1,1,1
39,"Salon Manager",39.1,"Salon Manager",1.0,1,1,1
39,"Activities Assistant",39.2,"Activities Assistant",1.0,1,1,1
39,"Personal Trainer",39.3,"Personal Trainer",1.0,1,1,1
39,"Resident Advisor",39.4,"Resident Advisor",1.0,1,1,1
39,"Aesthetician",39.5,"Aesthetician",1.0,1,1,1
39,"Personal Assistant",39.8,"Personal Assistant",1.0,1,1,1
39,"Personal Care Aide",39.11,"Personal Care Aide",1.0,1,1,1
39,"Fitness Instructor",39.12,"Fitness Instructor",1.0,1,1,1
39,"Hair Stylist",39.13,"Hair Stylist",1.0,1,1,1
39,"Bell Person",39.14,"Bell Person",1.0,1,1,1
39,"Fitness Specialist",39.15,"Fitness Specialist",1.0,1,1,1
39,"Concierge",39.16,"Concierge",1.0,1,1,1
39,"Homemaker",39.17,"Homemaker",1.0,1,1,1
39,"Activities Director",29.80,"Activity Director",1.0,0,0,0
39,"Activities Coordinator",39.19,"Activities Coordinator",1.0,1,1,1
39,"Nail Technician",39.20,"Nail Technician",1.0,1,1,1
39,"Event Staffer",,"unknown",-1,0,0,0
39,"Activities Aide",39.23,"Activities Aide",0.8793311,1,1,1
39,"Recreation Assistant",39.25,"Recreation Assistant",1.0,1,1,1
39,"Service Porter",37.31,"Porter",1.0,0,0,0
39,"Group Fitness Instructor",39.27,"Group Fitness Instructor",1.0,1,1,1
39,"Beauty Advisor",39.28,"Beauty Advisor",1.0,1,1,1
39,"Nursery Worker",39.29,"Nursery Worker",1.0,1,1,1
39,"Personal Care Attendant",39.30,"Personal Care Attendant",1.0,1,1,1
39,"Recreation Specialist",29.80,"Activity Director",0.79999995,0,0,0
39,"Child Life Specialist",39.32,"Child Life Specialist",1.0,1,1,1
39,"Recreation Aide",39.34,"Recreation Aide",0.8862239,1,1,1
39,"Pilates Instructor",39.35,"Pilates Instructor",1.0,1,1,1
39,"Funeral Assistant",39.36,"Funeral Assistant",1.0,1,1,1
